"Story","Title","Result","Date","Stability","Duration (s)"
"CAP_F_014 - Buscar Contenido en la Web de Portales","Cargando la pagina en donde se buscara","ERROR","2021-11-14T18:36:00.147-05:00[America/Bogota]","0.0","27.34"
